"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative","ARR","std.error","statistic","p.value","conf.low","conf.high"
2578,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_42.87_-109.87",27,42.87,-109.87,"","Duck Creek Pinedale Wyoming US",20,34.9,"tmax",0.84,"SD",13,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N",NA,NA,NA,NA,"","",11.0193886679711,11.9413170109041,11.0328511690852,0.346666666666666,NA,NA,NA,NA,NA
2579,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_43.22_-110.02",24,43.22,-110.02,"","Kendall Warm Springs Creek Wyoming US",20,34.54,"tmax",0.71,"SD",12,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.8230780773988,11.7382062812785,10.8343926917895,0.0266666666666692,NA,NA,NA,NA,NA
2580,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_43.22_-110.02",27,43.22,-110.02,"","Kendall Warm Springs Creek Wyoming US",20,34.62,"tmax",0.67,"SD",14,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.8230780773988,11.7382062812785,10.8343926917895,0.0266666666666692,NA,NA,NA,NA,NA
2798,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,37.5,"tmax",0.14,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N",NA,NA,NA,NA,"","",3.05240450646667,3.58236373004392,3.06479450378552,NA,NA,NA,NA,NA,NA
2799,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,41,"tmax",NA,"SD",10,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N",NA,NA,NA,NA,"","",3.05240450646667,3.58236373004392,3.06479450378552,NA,NA,NA,NA,NA,NA
2800,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,42.5,"tmax",NA,"SD",10,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N",NA,NA,NA,NA,"","",3.05240450646667,3.58236373004392,3.06479450378552,NA,NA,NA,NA,NA,NA
2801,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Menasveta 1981","Comte","Scatophagus argus_13.21_100.93",29.2,13.21,100.93,"","Coastal area Bang Pra Cholburi Province Thailand",10,37,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N",NA,NA,NA,NA,"","",2.18238838943671,3.012401000397,2.2923714644966,NA,NA,NA,NA,NA,NA
2802,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Menasveta 1981","Comte","Scatophagus argus_13.21_100.93",29.2,13.21,100.93,"","Coastal area Bang Pra Cholburi Province Thailand",10,41.2,"tmax",NA,"SD",NA,"critical","LOE","0.25",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N",NA,NA,NA,NA,"","",2.18238838943671,3.012401000397,2.2923714644966,NA,NA,NA,NA,NA,NA
2903,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",5,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,24.9,"tmax",1.4,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N",0.292,0.708,NA,NA,"","",6.21084600958645,7.19512730523755,6.21620681374451,0.12,0.150332963783729,0.798228126285288,0.508460847688575,-0.52683053699539,0.76683053699539
2904,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",5,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.9,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N",0.292,0.708,NA,NA,"","",6.21084600958645,7.19512730523755,6.21620681374451,0.12,0.150332963783729,0.798228126285288,0.508460847688575,-0.52683053699539,0.76683053699539
2905,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",15,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.7,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N",0.292,0.708,NA,NA,"","",6.21084600958645,7.19512730523755,6.21620681374451,0.12,0.150332963783729,0.798228126285288,0.508460847688575,-0.52683053699539,0.76683053699539
2906,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",15,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.5,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N",0.292,0.708,NA,NA,"","",6.21084600958645,7.19512730523755,6.21620681374451,0.12,0.150332963783729,0.798228126285288,0.508460847688575,-0.52683053699539,0.76683053699539
3006,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2012","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",6,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,26.78884462,"tmax",0.195219124,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.498548237197632,0.0539523397400339,9.24053043111488,0.011509531629831,0.266410055338805,0.730686419056459
3007,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2013","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",9.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,27.45816733,"tmax",0.278884462,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.498548237197632,0.0539523397400339,9.24053043111488,0.011509531629831,0.266410055338805,0.730686419056459
3008,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2014","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",19.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,32.31075697,"tmax",0.22310757,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.498548237197632,0.0539523397400339,9.24053043111488,0.011509531629831,0.266410055338805,0.730686419056459
3009,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2015","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",24.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,35.99203187,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.498548237197632,0.0539523397400339,9.24053043111488,0.011509531629831,0.266410055338805,0.730686419056459
3010,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2016","intratherm_team","Couesius plumbeus_59.40388333_-133.5752778",6,59.40388333,-133.5752778,"extracted","Atlin Warm Spring, British Columbia, Canada",60,25.78486056,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.550095080687905,0.0509394658395726,10.7989958595239,0.00846624018034755,0.330920248941289,0.769269912434522
3011,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2017","intratherm_team","Couesius plumbeus_59.40388333_-133.5752778",9.5,59.40388333,-133.5752778,"extracted","Atlin Warm Spring, British Columbia, Canada",60,26.34262948,"tmax",0.501992032,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.550095080687905,0.0509394658395726,10.7989958595239,0.00846624018034755,0.330920248941289,0.769269912434522
3012,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2018","intratherm_team","Couesius plumbeus_59.40388333_-133.5752778",19.5,59.40388333,-133.5752778,"extracted","Atlin Warm Spring, British Columbia, Canada",60,32.25498008,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.550095080687905,0.0509394658395726,10.7989958595239,0.00846624018034755,0.330920248941289,0.769269912434522
3013,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2019","intratherm_team","Couesius plumbeus_59.40388333_-133.5752778",24.5,59.40388333,-133.5752778,"extracted","Atlin Warm Spring, British Columbia, Canada",60,35.65737052,"tmax",0.418326693,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.550095080687905,0.0509394658395726,10.7989958595239,0.00846624018034755,0.330920248941289,0.769269912434522
3014,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2013","intratherm_team","Couesius plumbeus_51.37627778_-121.2630556",6,51.37627778,-121.2630556,"extracted","Green Lake, British Columbia, Canada",60,26.1752988,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.525343790104313,0.0664783882646914,7.90247483155873,0.0156383981846894,0.239310371367894,0.811377208840732
3015,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2014","intratherm_team","Couesius plumbeus_51.37627778_-121.2630556",9.5,51.37627778,-121.2630556,"extracted","Green Lake, British Columbia, Canada",60,26.1752988,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.525343790104313,0.0664783882646914,7.90247483155873,0.0156383981846894,0.239310371367894,0.811377208840732
3016,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2015","intratherm_team","Couesius plumbeus_51.37627778_-121.2630556",19.5,51.37627778,-121.2630556,"extracted","Green Lake, British Columbia, Canada",60,32.0876494,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.525343790104313,0.0664783882646914,7.90247483155873,0.0156383981846894,0.239310371367894,0.811377208840732
3017,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2016","intratherm_team","Couesius plumbeus_51.37627778_-121.2630556",24.5,51.37627778,-121.2630556,"extracted","Green Lake, British Columbia, Canada",60,35.43426295,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.525343790104313,0.0664783882646914,7.90247483155873,0.0156383981846894,0.239310371367894,0.811377208840732
46,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae","group","Carveth_et_al_2006","intratherm_team","Agosia chrysogaster_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,38.2,"tmax",0.1,"CI",12,"critical","initial_loss_equilibium","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
47,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae","group","Carveth_et_al_2006","intratherm_team","Agosia chrysogaster_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,40.5,"tmax",0.2,"CI",12,"critical","initial_loss_equilibium","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
48,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,38.9,"tmax",0.18,"SD",12,"lethal","death","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
49,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,41.1,"tmax",0.18,"SD",12,"lethal","death","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
50,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,38.7,"tmax",0.18,"SD",12,"critical","flaring operculum","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
51,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,40.9,"tmax",0.18,"SD",12,"critical","flaring operculum","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
52,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,38.2,"tmax",0.18,"SD",12,"critical","LOE","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
53,"Agosia chrysogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Agosia chrysogaster_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,40.8,"tmax",0.35,"SD",12,"critical","LOE","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Agosia","chrysogaster",0.9,"Winther, 1962","kunk","Minckley & Barber, 1971","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1095","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.02227232447869,8.81356610551293,8.0439667470014,0.465000000000001,0.0434932945023333,10.6913032300888,3.95146817027938e-05,0.358575742236903,0.571424257763098
99,"Ambloplites rupestris","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Ambloplites rupestris_42.08_-81.34",14.6,42.08,-81.34,"","Lake Erie",NA,31.2,"tmax",NA,"SD",NA,"critical","LOE",NA,NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Ambloplites","rupestris",43,"Froese & Pauly, 2000","","Meyers et al., 2015","migratory","NatureServe, 2020","Spring","","MacLean & Teleki, 1977","Sarah/Nikki","2920","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",10.5622077181403,11.3079157716733,10.5768488018421,0.539325842696629,NA,NA,NA,NA,NA
100,"Ambloplites rupestris","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Ambloplites rupestris_42.08_-81.34",23.5,42.08,-81.34,"","Lake Erie",NA,36,"tmax",NA,"SD",NA,"critical","LOE",NA,NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Ambloplites","rupestris",43,"Froese & Pauly, 2000","","Meyers et al., 2015","migratory","NatureServe, 2020","Spring","","MacLean & Teleki, 1977","Sarah/Nikki","2920","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",10.5622077181403,11.3079157716733,10.5768488018421,0.539325842696629,NA,NA,NA,NA,NA
148,"Ameiurus catus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ameiurus catus_38.28_-76.42",20,38.28,-76.42,"","Patuxent River Maryland US",NA,29.2,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Ameiurus","catus",95,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","5110","De Magalhães & Costa, 2009","N",NA,NA,NA,NA,"","",9.12538047263857,9.53217352295448,9.13079133409396,NA,NA,NA,NA,NA,NA
152,"Ameiurus catus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ameiurus catus_41.24_-73.92",12.5,41.24,-73.92,"","Hudson River US",NA,27.9,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Ameiurus","catus",95,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","5110","De Magalhães & Costa, 2009","N",NA,NA,NA,NA,"","",10.5661750200125,11.0663662142495,10.5790417893338,0.462980318650422,0.078559567515601,5.89336643889339,0.000603508063221385,0.277216460108391,0.648744177192453
